row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
109,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,33616,,30.44927536231884057971014492753623188406,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
110,UNIVERSITY OF ALBERTA,33413,,38.22997711670480549199084668192219679634,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
111,UNIVERSITY OF PITTSBURGH,33103,,27.98224852071005917159763313609467455621,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
112,UNIVERSITY OF AMSTERDAM,33080,,31.06103286384976525821596244131455399061,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
113,LAWRENCE BERKELEY NATIONAL LABORATORY,32800,,50.07633587786259541984732824427480916031,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
114,BROAD INSTITUTE,32738,,68.63312368972746331236897274633123689727,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
115,RUSSIAN ACADEMY OF SCIENCES,32655,,11.79732658959537572254335260115606936416,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
116,TECHNICAL UNIVERSITY OF DENMARK,32403,,32.20974155069582504970178926441351888668,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
117,ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP),32383,,24.87173579109062980030721966205837173579,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
118,YALE UNIVERSITY,32299,,29.8236380424746075715604801477377654663,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
119,SHANGHAI JIAO TONG UNIVERSITY,31962,,19.50091519219035997559487492373398413667,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
120,SOUTH CHINA AGRICULTURAL UNIVERSITY,31642,,20.02658227848101265822784810126582278481,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
121,PEKING UNION MEDICAL COLLEGE,31125,,21.45072363886974500344589937973811164714,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
122,PENNSYLVANIA STATE UNIVERSITY,31101,,27.09146341463414634146341463414634146341,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
123,PEKING UNIVERSITY,30983,,26.21235194585448392554991539763113367174,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
124,LEIDEN UNIVERSITY,30977,,39.16182048040455120101137800252844500632,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
125,UNIVERSITY COLLEGE CORK,30951,,47.61692307692307692307692307692307692308,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
126,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,30538,,37.10571081409477521263669501822600243013,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
127,UNIVERSITY OF CHICAGO,30280,,46.65639445300462249614791987673343605547,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
128,VANDERBILT UNIVERSITY,30131,,36.70036540803897685749086479902557856273,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
129,WELLCOME TRUST SANGER INSTITUTE,29988,,39.66666666666666666666666666666666666667,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
