row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
123,LEIBNIZ ASSOCIATION,5621,,50.63963963963963963963963963963963963964,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
124,ARGONNE NATIONAL LABORATORY,5600,,151.351351351351351351351351351351351351,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
125,VETERANS HEALTH ADMINISTRATION (VHA),5590,,60.76086956521739130434782608695652173913,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
126,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,5545,,45.08130081300813008130081300813008130081,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
127,EMORY UNIVERSITY,5499,,48.23684210526315789473684210526315789474,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
128,TECHNICAL UNIVERSITY OF MUNICH,5419,,55.86597938144329896907216494845360824742,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
129,UNIVERSITE DE MONTREAL,5347,,59.41111111111111111111111111111111111111,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
130,UNIVERSITY OF NEBRASKA LINCOLN,5341,,190.75,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
131,ZHEJIANG UNIVERSITY,5317,,27.69270833333333333333333333333333333333,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
132,UNIVERSITY OF COLORADO SYSTEM,5252,,41.03125,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
133,ROCKEFELLER UNIVERSITY,5241,,116.466666666666666666666666666666666667,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
134,UNIVERSITY OF HELSINKI,5241,,42.95901639344262295081967213114754098361,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
135,TECHNICAL UNIVERSITY OF DENMARK,5223,,63.69512195121951219512195121951219512195,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
136,HUMBOLDT UNIVERSITY OF BERLIN,5195,,43.65546218487394957983193277310924369748,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
137,MEMORIAL SLOAN KETTERING CANCER CENTER,5126,,119.209302325581395348837209302325581395,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
138,UNIVERSITY OF AMSTERDAM,5125,,41.33064516129032258064516129032258064516,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
139,LUND UNIVERSITY,5034,,54.12903225806451612903225806451612903226,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
