row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
77,UNIVERSITY OF PENNSYLVANIA,44206,,16.91124713083397092578423871461361897475,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
78,UNIVERSITY OF NAPLES FEDERICO II,43763,,21.67558197127290737989103516592372461615,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
79,SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES,42883,,17.76429163214581607290803645401822700911,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
80,KU LEUVEN,42778,,21.1249382716049382716049382716049382716,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
81,SAPIENZA UNIVERSITY ROME,42750,,17.24485679709560306575231948366276724486,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
82,KING ABDULAZIZ UNIVERSITY,42682,,18.70376862401402278702892199824715162138,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
83,JINAN UNIVERSITY,42035,,16.31160263872720217306946061311602638727,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
84,HELMHOLTZ ASSOCIATION,41966,,21.90292275574112734864300626304801670146,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
85,IMPERIAL COLLEGE LONDON,41745,,25.40779062690200852099817407181984175289,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
86,TABRIZ UNIVERSITY OF MEDICAL SCIENCE,41376,,22.29310344827586206896551724137931034483,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
87,SOOCHOW UNIVERSITY - CHINA,40416,,17.83583406884377758164165931156222418358,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
88,UNIVERSITY OF MICHIGAN SYSTEM,40411,,13.57440376217668794088008061807188444743,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
89,UNIVERSITY OF MICHIGAN,40384,,13.579018157363819771351714862138533961,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
