row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
115,OSKAR KLEIN CENTRE,99402,,52.53805496828752642706131078224101479915,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
116,UNIVERSITY OF BARCELONA,99131,,52.92632140950347036839295248264815803524,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
117,CSIC - INSTITUTO DE ASTROFISICA DE ANDALUCIA (IAA),98558,,33.56880108991825613079019073569482288828,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
118,UNIVERSITY OF BOLOGNA,98390,,36.71268656716417910447761194029850746269,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
119,UNIVERSITY OF WARSAW,96338,,74.44976816074188562596599690880989180835,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
120,SWINBURNE UNIVERSITY OF TECHNOLOGY,96146,,46.09108341323106423777564717162032598274,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
121,UNIVERSITY OF WESTERN AUSTRALIA,95903,,33.75677578317493840197113692361844420979,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
122,AGENZIA SPAZIALE ITALIANA (ASI),92975,,70.64969604863221884498480243161094224924,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
123,POLISH ACADEMY OF SCIENCES,92026,,38.71518721076987799747580984434160706773,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
124,UNIVERSITY OF BONN,91976,,47.68066355624675997926386728875064800415,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
125,NATIONAL OPTICAL ASTRONOMY OBSERVATORY,90056,,65.06936416184971098265895953757225433526,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
126,CSIC - CENTRO DE ASTROBIOLOGIA (INTA),89415,,36.39194139194139194139194139194139194139,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
127,IMPERIAL COLLEGE LONDON,88882,,46.68172268907563025210084033613445378151,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
128,ACADEMIA SINICA - TAIWAN,87140,,32.6734158230221222347206599175103112111,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
129,CARDIFF UNIVERSITY,87000,,61.05263157894736842105263157894736842105,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
130,NASA AMES RESEARCH CENTER,86231,,31.09664623151821132347637937252073566534,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
131,UNIV LYON COMUE,85966,,44.84402712571726656233698487219613980177,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
132,UNIVERSITE CLAUDE BERNARD LYON 1,85150,,46.05191995673336938885884261763115197404,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
133,UNIVERSITY OF HELSINKI,84764,,60.89367816091954022988505747126436781609,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
134,CORNELL UNIVERSITY,84543,,46.37575425123422929237520570488206253428,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
135,UNIVERSITY OF PORTSMOUTH,83736,,53.64253683536194746957078795643818065343,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
136,ETH ZURICH,83723,,40.40685328185328185328185328185328185328,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
137,UNIVERSITY OF BRITISH COLUMBIA,82686,,64.75019577133907595927956147220046985121,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
138,UNIVERSITY OF SOUTHAMPTON,81994,,39.26915708812260536398467432950191570881,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
139,NORTHWESTERN UNIVERSITY,81603,,49.15843373493975903614457831325301204819,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
140,UNIVERSITY OF SUSSEX,80309,,77.22019230769230769230769230769230769231,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
141,UNIVERSITY OF WISCONSIN MADISON,78091,,39.70055922724961870869344178952719877987,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
142,SAPIENZA UNIVERSITY ROME,76720,,53.61285814116002795248078266946191474493,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
143,UNIVERSIDAD DE CHILE,76473,,37.6343503937007874015748031496062992126,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
144,UNIVERSITY OF ROME TOR VERGATA,75856,,53.99003558718861209964412811387900355872,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
145,CSIC - INSTITUTO DE CIENCIAS DEL ESPACIO (ICE),75804,,35.17587006960556844547563805104408352668,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
146,UNIVERSITY OF LEICESTER,75110,,39.11979166666666666666666666666666666667,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
147,KOREA ASTRONOMY & SPACE SCIENCE INSTITUTE (KASI),74628,,27.71184552543631637578908280727812848125,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
148,UNIVERSITY OF VIRGINIA,74031,,39.97354211663066954643628509719222462203,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
149,UNIVERSITY OF CALIFORNIA DAVIS,74027,,59.26901521216973578863090472377902321857,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
150,UNIVERSITY OF OSLO,73767,,45.25582822085889570552147239263803680982,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
151,NEW YORK UNIVERSITY,73434,,48.89081225033288948069241011984021304927,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
152,"SHANGHAI ASTRONOMICAL OBSERVATORY, CAS",73400,,30.93131057732827644332069110830172777075,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
153,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,73013,,37.08125952260030472320975114271203656679,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
154,UNIVERSITY OF CALIFORNIA SAN DIEGO,72687,,52.14275466284074605451936872309899569584,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
155,UNIVERSITY OF ST ANDREWS,72504,,42.32574430823117338003502626970227670753,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
