row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
125,HEINRICH HEINE UNIVERSITY DUSSELDORF,96681,,38.59520958083832335329341317365269461078,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
126,UNIVERSITY OF BASEL,96497,,37.37296669248644461657629744384198295895,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
127,EBERHARD KARLS UNIVERSITY HOSPITAL,96211,,35.07510025519504192489974480495807510026,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
128,VANDERBILT UNIVERSITY,95313,,26.65352348993288590604026845637583892617,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
129,UNIVERSITY OF WISCONSIN MADISON,95059,,27.86836704778657285253591322192905306362,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
130,WEILL CORNELL MEDICINE,94738,,33.20644935155976165439887837364178058184,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
131,HOSPITAL CLINIC DE BARCELONA,94722,,41.0585175552665799739921976592977893368,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
132,UNIVERSITY OF GRONINGEN,94531,,33.62895766631092138029171113482746353611,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
133,LEIDEN UNIVERSITY,93767,,31.52891728312037659717552118359112306658,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
134,UNIVERSITY OF ALABAMA BIRMINGHAM,93627,,33.35482721767011043819023868899180619879,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
135,CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED,93209,,28.4607633587786259541984732824427480916,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
136,UNIVERSITY OF ILLINOIS SYSTEM,93114,,26.88048498845265588914549653579676674365,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
137,OREGON HEALTH & SCIENCE UNIVERSITY,92899,,34.44530960326288468668891360771227289581,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
138,AUTONOMOUS UNIVERSITY OF BARCELONA,91236,,31.28806584362139917695473251028806584362,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
139,TECHNICAL UNIVERSITY OF MUNICH,91130,,35.06348595613697575990765679107348980377,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
140,NIH NATIONAL INSTITUTE ON AGING (NIA),90976,,45.03762376237623762376237623762376237624,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
141,FUDAN UNIVERSITY,90962,,20.34488928651308432118094386043390740327,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
142,NEWCASTLE UNIVERSITY - UK,90792,,38.7172707889125799573560767590618336887,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
143,SHANGHAI JIAO TONG UNIVERSITY,89650,,20.37037037037037037037037037037037037037,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
