row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
124,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,137035,,29.69339111592632719393282773564463705309,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
125,UNIVERSITY OF GRONINGEN,137008,,63.34165510864539990753582986592695330559,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
126,LEIDEN UNIVERSITY - EXCL LUMC,136916,,62.03715450838241957408246488445854100589,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
127,FRED HUTCHINSON CANCER CENTER,136687,,88.70019467878001297858533419857235561324,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
128,RADBOUD UNIVERSITY NIJMEGEN,136606,,59.06009511456982274102896670990056204064,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
129,EMORY UNIVERSITY,135395,,51.34433067880166856276071293136139552522,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
130,UNIVERSITY OF SYDNEY,135225,,50.57030665669409124906507105459985041137,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
131,UNIVERSITY OF UTAH,135123,,58.01760412194074710176041219407471017604,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
132,VRIJE UNIVERSITEIT AMSTERDAM,133517,,69.57634184471078686816050026055237102658,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
133,CONSIGLIO NAZIONALE DELLE RICERCHE (CNR),133265,,45.06763611768684477510990869124112275955,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
134,RIKEN,132073,,46.26024518388791593695271453590192644483,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
135,UNIVERSITY OF CALIFORNIA DAVIS,131577,,43.16830708661417322834645669291338582677,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
136,UNIVERSITY OF WISCONSIN MADISON,129566,,44.87911326636647038448216141323172843782,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
137,WEIZMANN INSTITUTE OF SCIENCE,129180,,92.60215053763440860215053763440860215054,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
138,PEKING UNION MEDICAL COLLEGE,128590,,31.91610821543807396376272027798461156615,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
139,TEMPLE UNIVERSITY,128314,,128.442442442442442442442442442442442442,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
140,UNIVERSITY OF BARCELONA,128242,,56.39489885664028144239226033421284080915,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
141,LEIDEN UNIVERSITY MEDICAL CENTER (LUMC),127835,,63.98148148148148148148148148148148148148,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
142,KING ABDULAZIZ UNIVERSITY,127588,,137.04403866809881847475832438238453276,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
143,WELLCOME CENTRE FOR HUMAN GENETICS,127435,,131.647727272727272727272727272727272727,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
144,BOSTON UNIVERSITY,126480,,61.60740379931807111544081831466147101802,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
145,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,125580,,44.51612903225806451612903225806451612903,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
146,UPPSALA UNIVERSITY,125568,,56.74107546317216448260280162675101671939,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
147,TSINGHUA UNIVERSITY,124980,,49.55590800951625693893735130848532910389,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
148,BARCELONA INSTITUTE OF SCIENCE & TECHNOLOGY,124604,,72.52852153667054714784633294528521536671,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
149,UNIVERSITY OF BRITISH COLUMBIA,123936,,42.28454452405322415557830092118730808598,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
150,FLANDERS INSTITUTE FOR BIOTECHNOLOGY (VIB),122936,,83.74386920980926430517711171662125340599,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
151,FEINBERG SCHOOL OF MEDICINE,122595,,60.54074074074074074074074074074074074074,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
